target,family,model,lag_months,formula,n_obs,n_train,n_test,train_r2,full_r2,test_rmse,test_mae,test_r2,high_leverage_month_count,high_leverage_months,max_cooks_distance,coef_intercept,hac_se_intercept,t_intercept,p_intercept,coef_GM2_YoY_lag,hac_se_GM2_YoY_lag,t_GM2_YoY_lag,p_GM2_YoY_lag,coef_GM2_x_financial_crisis_2008_2009,hac_se_GM2_x_financial_crisis_2008_2009,t_GM2_x_financial_crisis_2008_2009,p_GM2_x_financial_crisis_2008_2009,regime,coef_CI_zscore,hac_se_CI_zscore,t_CI_zscore,p_CI_zscore,coef_CI_monthly_change,hac_se_CI_monthly_change,t_CI_monthly_change,p_CI_monthly_change,coef_CI_zscore_x_financial_crisis_2008_2009,hac_se_CI_zscore_x_financial_crisis_2008_2009,t_CI_zscore_x_financial_crisis_2008_2009,p_CI_zscore_x_financial_crisis_2008_2009,coef_CI_monthly_change_x_financial_crisis_2008_2009,hac_se_CI_monthly_change_x_financial_crisis_2008_2009,t_CI_monthly_change_x_financial_crisis_2008_2009,p_CI_monthly_change_x_financial_crisis_2008_2009,coef_GM2_x_CI_zscore,hac_se_GM2_x_CI_zscore,t_GM2_x_CI_zscore,p_GM2_x_CI_zscore,coef_GM2_x_CI_zscore_x_financial_crisis_2008_2009,hac_se_GM2_x_CI_zscore_x_financial_crisis_2008_2009,t_GM2_x_CI_zscore_x_financial_crisis_2008_2009,p_GM2_x_CI_zscore_x_financial_crisis_2008_2009,coef_GM2_x_shale_regime_2014_2017,hac_se_GM2_x_shale_regime_2014_2017,t_GM2_x_shale_regime_2014_2017,p_GM2_x_shale_regime_2014_2017,coef_CI_zscore_x_shale_regime_2014_2017,hac_se_CI_zscore_x_shale_regime_2014_2017,t_CI_zscore_x_shale_regime_2014_2017,p_CI_zscore_x_shale_regime_2014_2017,coef_CI_monthly_change_x_shale_regime_2014_2017,hac_se_CI_monthly_change_x_shale_regime_2014_2017,t_CI_monthly_change_x_shale_regime_2014_2017,p_CI_monthly_change_x_shale_regime_2014_2017,coef_GM2_x_CI_zscore_x_shale_regime_2014_2017,hac_se_GM2_x_CI_zscore_x_shale_regime_2014_2017,t_GM2_x_CI_zscore_x_shale_regime_2014_2017,p_GM2_x_CI_zscore_x_shale_regime_2014_2017,coef_GM2_x_covid_2020_2021,hac_se_GM2_x_covid_2020_2021,t_GM2_x_covid_2020_2021,p_GM2_x_covid_2020_2021,coef_CI_zscore_x_covid_2020_2021,hac_se_CI_zscore_x_covid_2020_2021,t_CI_zscore_x_covid_2020_2021,p_CI_zscore_x_covid_2020_2021,coef_CI_monthly_change_x_covid_2020_2021,hac_se_CI_monthly_change_x_covid_2020_2021,t_CI_monthly_change_x_covid_2020_2021,p_CI_monthly_change_x_covid_2020_2021,coef_GM2_x_CI_zscore_x_covid_2020_2021,hac_se_GM2_x_CI_zscore_x_covid_2020_2021,t_GM2_x_CI_zscore_x_covid_2020_2021,p_GM2_x_CI_zscore_x_covid_2020_2021,coef_GM2_x_war_spr_2022_2023,hac_se_GM2_x_war_spr_2022_2023,t_GM2_x_war_spr_2022_2023,p_GM2_x_war_spr_2022_2023,coef_CI_zscore_x_war_spr_2022_2023,hac_se_CI_zscore_x_war_spr_2022_2023,t_CI_zscore_x_war_spr_2022_2023,p_CI_zscore_x_war_spr_2022_2023,coef_CI_monthly_change_x_war_spr_2022_2023,hac_se_CI_monthly_change_x_war_spr_2022_2023,t_CI_monthly_change_x_war_spr_2022_2023,p_CI_monthly_change_x_war_spr_2022_2023,coef_GM2_x_CI_zscore_x_war_spr_2022_2023,hac_se_GM2_x_CI_zscore_x_war_spr_2022_2023,t_GM2_x_CI_zscore_x_war_spr_2022_2023,p_GM2_x_CI_zscore_x_war_spr_2022_2023,coef_GM2_x_normal_period,hac_se_GM2_x_normal_period,t_GM2_x_normal_period,p_GM2_x_normal_period,coef_CI_zscore_x_normal_period,hac_se_CI_zscore_x_normal_period,t_CI_zscore_x_normal_period,p_CI_zscore_x_normal_period,coef_CI_monthly_change_x_normal_period,hac_se_CI_monthly_change_x_normal_period,t_CI_monthly_change_x_normal_period,p_CI_monthly_change_x_normal_period,coef_GM2_x_CI_zscore_x_normal_period,hac_se_GM2_x_CI_zscore_x_normal_period,t_GM2_x_CI_zscore_x_normal_period,p_GM2_x_CI_zscore_x_normal_period
WTI_YoY,financial_crisis_2008_2009,regime_gm2,0,WTI_YoY_t = alpha + GM2_YoY_lag + GM2_x_financial_crisis_2008_2009,266,213,53,0.16757332618739518,0.13046243750232134,33.779390357713545,27.644350012943658,-0.3100555571571184,22,2008-01;2008-03;2008-04;2008-05;2008-06;2008-07;2008-12;2009-01;2009-02;2009-06;2009-07;2009-08;2009-09;2009-12;2020-09;2020-10;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05,0.3019543948160787,-11.225630868755486,7.992312632028939,-1.4045535235657733,0.16133398841637403,3.051129951315062,1.2066935631174722,2.528504373084182,0.012040546442097178,-0.5486193484945971,1.502729404238284,-0.3650819282215922,0.7153436643156381,financial_crisis_2008_2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,financial_crisis_2008_2009,regime_ci,0,WTI_YoY_t = alpha + CI_zscore + CI_monthly_change + CI_zscore_x_financial_crisis_2008_2009 + CI_monthly_change_x_financial_crisis_2008_2009,467,374,93,0.1766335666667913,0.1359284980586517,46.37052470330174,33.82897522872161,0.053804473925556096,21,1990-09;1990-10;1999-12;2000-02;2008-01;2008-02;2008-03;2008-06;2008-07;2008-08;2009-06;2009-07;2009-10;2009-11;2009-12;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.22574113738900742,12.019121835741787,3.4104835605973807,3.5241694094653595,0.0004671225989405503,,,,,,,,,financial_crisis_2008_2009,-3.477356622962964,0.7589498261316594,-4.581800407922786,5.938893415491364e-06,-0.00038718357198952447,0.00020477454539081981,-1.8907797902838472,0.05927919128578618,-24.740521802935532,7.220104940618903,-3.426615264793477,0.0006657715622406801,-4.1218005986332074e-05,0.0010122043176265286,-0.04072103355870115,0.9675358844652608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,financial_crisis_2008_2009,regime_gm2_ci,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_financial_crisis_2008_2009 + CI_zscore_x_financial_crisis_2008_2009,266,213,53,0.34458460362605003,0.3023010736363366,31.03474095105514,26.887279661157233,-0.10581467355748764,16,2008-05;2008-12;2009-04;2009-11;2009-12;2015-08;2017-02;2020-04;2020-09;2020-10;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05,0.8911759655097674,0.7379283509878053,7.34961853204251,0.10040362608897606,0.9201012681253595,2.166757924189678,1.094212558600047,1.9801983692838097,0.04873542550771304,0.7298451213383105,0.9675166388564738,0.7543489093902594,0.4513224124498163,financial_crisis_2008_2009,-3.7637935738218213,1.11659013613504,-3.3707924259924047,0.0008634235187827688,-0.00021435883068843253,0.0002411352487661598,-0.88895684801481,0.3748479788155594,-31.15839441794818,3.980486687788534,-7.827785108172051,1.2589929099249275e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,financial_crisis_2008_2009,regime_gm2_ci_interaction,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_zscore_x_financial_crisis_2008_2009,266,213,53,0.41122843710509305,0.3366483505163438,34.840606389482446,29.75643489872261,-0.39366216332990134,12,2008-07;2008-12;2009-11;2009-12;2015-03;2015-08;2017-02;2020-04;2020-11;2021-03;2021-04;2021-05,0.2201286251783676,-2.1348663588080385,6.404603832025779,-0.3333330858237924,0.7391515168308644,3.0653778853685063,0.8016444483009705,3.8238621771352137,0.00016451435764830435,,,,,financial_crisis_2008_2009,-2.250248901030002,0.7473695160655425,-3.010892005438259,0.002861192799324064,-0.0001777766360016031,0.00024164193786982896,-0.7357027408767525,0.4625747873225532,,,,,,,,,-0.958078189223253,0.36442930931002765,-2.6289822600634896,0.009074003552258292,-1.8566609647299077,0.8297634163187014,-2.2375787220978034,0.02609596426019345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,shale_regime_2014_2017,regime_gm2,0,WTI_YoY_t = alpha + GM2_YoY_lag + GM2_x_shale_regime_2014_2017,266,213,53,0.16464337899867043,0.13365336921202176,32.661164811687804,26.730136438087108,-0.22475561013241396,13,2008-05;2008-06;2008-12;2017-01;2017-02;2020-09;2020-10;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05,0.22584993217341473,-9.08005537486665,7.275577620988454,-1.2480184870370528,0.21313425200193015,2.826867507635674,0.9765665626255462,2.894700285493602,0.004113662650025107,,,,,shale_regime_2014_2017,,,,,,,,,,,,,,,,,,,,,,,,,-1.2979767717937518,1.164072496091209,-1.1150308732077894,0.2658550364925465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,shale_regime_2014_2017,regime_ci,0,WTI_YoY_t = alpha + CI_zscore + CI_monthly_change + CI_zscore_x_shale_regime_2014_2017 + CI_monthly_change_x_shale_regime_2014_2017,467,374,93,0.11601405444425106,0.09594600867483982,46.461655609190466,33.51138329075922,0.05008174762099571,19,1990-08;1990-09;1990-10;1996-02;1996-04;1999-12;2000-02;2000-03;2008-06;2015-02;2015-03;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10,0.9658530710751891,11.124166032312756,3.4592110403358602,3.2158101667115093,0.0013920107193570175,,,,,,,,,shale_regime_2014_2017,-3.605878337057085,1.9460885792518166,-1.852884999943519,0.06453631292730777,-0.0004614194911520819,0.0002278328600957486,-2.025254350747151,0.04341572196016563,,,,,,,,,,,,,,,,,,,,,-0.1817545730160265,2.0526767885029225,-0.08854514945267415,0.929481769553169,0.00018635622164087096,0.000494105405518543,0.3771588401169137,0.7062287479514604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,shale_regime_2014_2017,regime_gm2_ci,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_shale_regime_2014_2017 + CI_zscore_x_shale_regime_2014_2017,266,213,53,0.3085434511768521,0.2536055613475964,36.047820634840846,31.032806569608788,-0.4919151567003728,8,2005-11;2005-12;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.5788179459001735,-0.12297572809749774,6.7814174702073835,-0.01813422173723468,0.9855456855157425,2.58022163191135,0.8711960810381378,2.9617002280780427,0.003342452031280141,,,,,shale_regime_2014_2017,-10.16687362714296,4.309615380541158,-2.3591139183901624,0.019058617747591988,-0.0002194110150690598,0.00025005426853350103,-0.877453587798539,0.3810503815475852,,,,,,,,,,,,,,,,,-1.321901211227228,1.055528737064008,-1.2523592819501481,0.211564299363854,7.064543631177805,4.33461426280944,1.6297975328026042,0.10435516564953407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,shale_regime_2014_2017,regime_gm2_ci_interaction,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_zscore_x_shale_regime_2014_2017,266,213,53,0.39590976966113,0.3136296569097051,36.173934635936966,30.5744123482324,-0.5023724055456529,6,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.2242345164115651,-3.443396761073114,6.479329912334753,-0.5314433448616178,0.5955653261078397,3.249990727269409,0.7860729683463765,4.134464430326687,4.804539016056708e-05,,,,,shale_regime_2014_2017,-2.279883838740106,0.7108170224278054,-3.2074131130865875,0.0015071383756999346,-0.0001952205800979101,0.00024116495592325815,-0.8094898338381794,0.41897363540187205,,,,,,,,,-1.3976103099288626,0.3703187509371922,-3.774073838799224,0.0001989851782921992,,,,,,,,,,,,,,,,,0.724723442329761,0.45955270750089705,1.577019198234941,0.11600700911171291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,covid_2020_2021,regime_gm2,0,WTI_YoY_t = alpha + GM2_YoY_lag + GM2_x_covid_2020_2021,266,213,53,0.1610346462169644,0.1279961371311873,33.21440825111966,27.078092437106122,-0.2665989920175833,22,2008-05;2008-06;2008-12;2020-04;2020-05;2020-06;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05;2021-06;2021-07;2021-09;2021-10;2021-11,0.8665427408460975,-10.249389819246145,6.9464198684132334,-1.4754924138479133,0.14127637598110598,2.8149632136318408,0.823098871455447,3.419957566767494,0.0007258570196952974,,,,,covid_2020_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08246705852354708,2.1428523288484755,0.0384847137683366,0.9693304152837956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,covid_2020_2021,regime_ci,0,WTI_YoY_t = alpha + CI_zscore + CI_monthly_change + CI_zscore_x_covid_2020_2021 + CI_monthly_change_x_covid_2020_2021,467,374,93,0.11268262528836614,0.13269400877079196,46.21763503840993,33.26612436730449,0.06003364776349851,18,1990-09;1990-10;1999-12;2000-02;2008-06;2015-08;2017-02;2020-03;2020-04;2020-12;2021-03;2021-04;2021-05;2021-06;2021-07;2021-09;2021-10;2021-11,0.7245254545015861,11.496102456154453,3.365990096567261,3.415370255509227,0.0006931617332430751,,,,,,,,,covid_2020_2021,-3.494607807726454,0.7635004404832447,-4.577086825928484,6.0682812765833205e-06,-0.00029818943180615065,0.00018230855433434874,-1.6356304995939996,0.1025980045289141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.574582084682707,5.9038000567651086,-3.315590280238637,0.0009865396406834037,-0.0007031528153279565,0.0005317005302089826,-1.3224602485379982,0.18666922277046472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,covid_2020_2021,regime_gm2_ci,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_covid_2020_2021 + CI_zscore_x_covid_2020_2021,266,213,53,0.40438582590306593,0.35673021755644496,30.8336165249843,26.14204770195126,-0.09152838219191017,13,2008-05;2008-06;2015-08;2017-02;2020-03;2020-04;2020-11;2021-01;2021-02;2021-03;2021-04;2021-05;2021-12,0.6870275415860196,-4.785149382753454,6.455344620262235,-0.7412693921458011,0.4591991056999374,2.5384880593379084,0.7528350237049706,3.371904838918227,0.0008600905721491969,,,,,covid_2020_2021,-3.250602133114465,0.9592745753218805,-3.3886044900374213,0.0008114765576576755,-0.00014414756651959237,0.00022819269297771078,-0.6316922975867255,0.528142966301862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.288833369372638,1.2036836357886678,1.9015240394731856,0.05833882810237356,-40.76092834809334,5.253287325349429,-7.759127918133065,1.9539925233402755e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,covid_2020_2021,regime_gm2_ci_interaction,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_zscore_x_covid_2020_2021,266,213,53,0.407561336315032,0.33566920926042076,34.28319356778134,29.30366522832405,-0.34942465493305863,7,2015-08;2017-02;2020-04;2020-12;2021-03;2021-04;2021-05,0.2892195522157862,-5.809603508971223,6.655160224434923,-0.8729472038315209,0.38349734117477596,3.4405536463497506,0.7950430804393475,4.327505931437667,2.152858279602654e-05,,,,,covid_2020_2021,-2.2775468415332125,0.7173086811837053,-3.175127948786005,0.0016781733383319786,-0.00019395097588326138,0.000232695192329418,-0.8334979934123097,0.40532897714541694,,,,,,,,,-0.7877069509647028,0.3416874436781948,-2.305343569214016,0.021935044182301633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.335737022358808,0.4188412791536104,-3.1891245892908406,0.0016019303100196502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,war_spr_2022_2023,regime_gm2,0,WTI_YoY_t = alpha + GM2_YoY_lag + GM2_x_war_spr_2022_2023,266,213,53,0.1607181717862306,0.13858564302373988,33.084448402749295,26.945522137017488,-0.2567065996417084,18,2008-05;2008-06;2020-09;2020-10;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05;2022-01;2022-02;2022-03;2022-04;2022-05;2022-09;2022-10;2022-11,0.22513835871051469,-10.978382951052234,7.386199536728895,-1.4863371746810674,0.13838773450935227,2.848518519924576,1.0004642718694956,2.8471966466146306,0.004758582295545599,,,,,war_spr_2022_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21449159671224,3.4920174488998916,1.2068930520493113,0.22855772640806937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,war_spr_2022_2023,regime_ci,0,WTI_YoY_t = alpha + CI_zscore + CI_monthly_change + CI_zscore_x_war_spr_2022_2023 + CI_monthly_change_x_war_spr_2022_2023,467,374,93,0.11268262528836614,0.11516591864504278,46.21763503840993,33.26612436730449,0.06003364776349851,17,1990-09;1990-10;1999-12;2000-02;2008-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2022-03;2022-11;2022-12;2023-01;2023-10;2023-11,0.23977464485381647,10.347372574953646,3.444335657401393,3.004170790590225,0.0028077475127852303,,,,,,,,,war_spr_2022_2023,-3.497083436294169,0.7629783488645675,-4.583463530122948,5.893876125151465e-06,-0.0004578101124579348,0.00021317942912012686,-2.1475341891452304,0.03227035913495668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.32062906837158,5.0591358879023,-4.411944957190411,1.2761761940760508e-05,0.0009304269483304539,0.0004111930361211166,2.262749771025785,0.02411460596360593,,,,,,,,,,,,,,,,,,,,
WTI_YoY,war_spr_2022_2023,regime_gm2_ci,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_war_spr_2022_2023 + CI_zscore_x_war_spr_2022_2023,266,213,53,0.25074231274230563,0.2534163288121828,30.715496875021444,26.5824264263926,-0.08318138914189199,11,2015-08;2017-02;2020-04;2020-11;2020-12;2021-03;2021-04;2021-05;2022-03;2022-11;2023-02,0.8143970218599054,-5.2010776797682015,6.293044950583982,-0.8264803001741711,0.4092894860918699,2.5874755946466736,0.8966695410235145,2.885651264225132,0.004233808576309617,,,,,war_spr_2022_2023,-3.5119244578358084,1.078034430747005,-3.2577108463987394,0.0012725753324398514,-0.00019953201812361598,0.000254119379650183,-0.7851900882108591,0.4330570178193325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4927363233948534,2.0465753532446715,-0.7293825370408408,0.46642425185680425,-26.7391263166102,8.222677703322953,-3.251875761323391,0.0012979350272415147,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,war_spr_2022_2023,regime_gm2_ci_interaction,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_zscore_x_war_spr_2022_2023,266,213,53,0.3785097323029274,0.3117704089904899,35.440636359334775,30.180925097973844,-0.44207922998932814,7,2015-03;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.15716925511008836,-3.409535637786348,6.403196527298032,-0.5324739953319965,0.5948525014144956,3.1178137709600575,0.804696531940181,3.8745211980009224,0.00013529017824809308,,,,,war_spr_2022_2023,-1.9753919018166413,0.729072314540585,-2.709459490395555,0.007187255051899655,-0.0002110369324421768,0.00024622660862059744,-0.8570841860854963,0.392187657761212,,,,,,,,,-1.135739479030624,0.33591281306855125,-3.3810543535260997,0.0008331290625955834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0225256922637187,1.1317760685698022,-2.6706039968517894,0.008048863757526004,,,,,,,,,,,,,,,,
WTI_YoY,normal_period,regime_gm2,0,WTI_YoY_t = alpha + GM2_YoY_lag + GM2_x_normal_period,266,213,53,0.1757512651996267,0.13083069861588992,35.09155739651984,28.750781678975294,-0.41381109425564966,14,2008-05;2008-06;2008-12;2009-09;2020-09;2020-10;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05;2021-06;2021-10,0.35561150282207893,-11.27338055028279,7.1617856994318565,-1.5741019102508338,0.11666604746796061,2.7003794589371295,1.1947006015144137,2.2602980659037946,0.024620775138720186,,,,,normal_period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49813117437338417,1.1021076804447467,0.4519804944761544,0.6516555698705015,,,,,,,,,,,,
WTI_YoY,normal_period,regime_ci,0,WTI_YoY_t = alpha + CI_zscore + CI_monthly_change + CI_zscore_x_normal_period + CI_monthly_change_x_normal_period,467,374,93,0.12545576917231516,0.1126346214059073,45.75404077808294,32.791703043280506,0.0787960749636597,17,1990-08;1990-09;1990-10;1999-12;2000-01;2000-02;2000-03;2008-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-06;2021-07;2021-10,1.8466368705348069,11.738864548356409,3.4305149464205775,3.4218957595870028,0.0006771418623883196,,,,,,,,,normal_period,-4.74908293845506,1.257367100490827,-3.7770058852352695,0.00017945899162064016,-0.0006097714682926636,0.0003508470288698591,-1.7379980963693675,0.08287744157528243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5117210892124455,1.9921610163477392,1.762769706060477,0.07860045478132904,0.00032069907998488745,0.0004044176210831759,0.7929898779532403,0.42819075945815177,,,,
WTI_YoY,normal_period,regime_gm2_ci,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_normal_period + CI_zscore_x_normal_period,266,213,53,0.2605269396713852,0.23960757597895732,30.219552574509258,25.83280800692004,-0.048484848951871884,11,2008-05;2015-08;2017-02;2020-04;2020-09;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05,1.8499061640197039,-2.6053091160780184,6.58143081561831,-0.39585755576057907,0.6925347540052009,2.351058461303122,1.0939550593496394,2.149136238467452,0.03254686536199314,,,,,normal_period,-4.439680857447423,1.6325663434505533,-2.719448967730046,0.006979638297301083,-0.0002741180822485312,0.0002468303055556195,-1.1105527809135365,0.26778688500054937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24977766917749092,1.081542893420906,-0.2309456894376583,0.8175386233065864,6.5666433896294105,3.457412186543482,1.899294337882911,0.05863254675894303,,,,,,,,
WTI_YoY,normal_period,regime_gm2_ci_interaction,0,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_zscore_x_normal_period,266,213,53,0.40342585530877895,0.3498001212249615,32.50241227374114,28.020435443622713,-0.21287847513899671,8,2015-03;2015-08;2016-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.1688164648024778,-4.4594310201741605,6.364875097559261,-0.7006313481130555,0.4841596204452612,3.169909303716944,0.78860637650525,4.0196343805442725,7.640114178197877e-05,,,,,normal_period,-1.9513887376411612,0.8161555590822871,-2.3909519648869004,0.01751653157105837,-0.0001966981178171956,0.0002388488181551719,-0.8235256064336377,0.41096390223841195,,,,,,,,,-1.6007230158762347,0.32480343718676,-4.92828225507918,1.4788485716010769e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515689688173434,0.5019710304096863,3.0194764166696952,0.002784039884760281
WTI_YoY,financial_crisis_2008_2009,regime_gm2,1,WTI_YoY_t = alpha + GM2_YoY_lag + GM2_x_financial_crisis_2008_2009,266,213,53,0.23287199567111627,0.1911921538174447,33.23079785997772,26.960812299746134,-0.3452091323968871,23,2008-01;2008-03;2008-04;2008-05;2008-06;2008-07;2008-11;2008-12;2009-01;2009-02;2009-03;2009-07;2009-09;2009-12;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05,0.37429412925187033,-16.034541479766347,7.773923085106145,-2.06260613904021,0.040131979009754515,3.7589137073433214,1.1894448913556248,3.1602251896338314,0.0017608381336302603,-0.8914751514133245,1.438595559281055,-0.6196843481560886,0.5360021090472258,financial_crisis_2008_2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,financial_crisis_2008_2009,regime_ci,1,WTI_YoY_t = alpha + CI_zscore + CI_monthly_change + CI_zscore_x_financial_crisis_2008_2009 + CI_monthly_change_x_financial_crisis_2008_2009,467,374,93,0.1766335666667913,0.1359284980586517,46.37052470330174,33.82897522872161,0.053804473925556096,21,1990-09;1990-10;1999-12;2000-02;2008-01;2008-02;2008-03;2008-06;2008-07;2008-08;2009-06;2009-07;2009-10;2009-11;2009-12;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.22574113738900742,12.019121835741787,3.4104835605973807,3.5241694094653595,0.0004671225989405503,,,,,,,,,financial_crisis_2008_2009,-3.477356622962964,0.7589498261316594,-4.581800407922786,5.938893415491364e-06,-0.00038718357198952447,0.00020477454539081981,-1.8907797902838472,0.05927919128578618,-24.740521802935532,7.220104940618903,-3.426615264793477,0.0006657715622406801,-4.1218005986332074e-05,0.0010122043176265286,-0.04072103355870115,0.9675358844652608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTI_YoY,financial_crisis_2008_2009,regime_gm2_ci,1,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_financial_crisis_2008_2009 + CI_zscore_x_financial_crisis_2008_2009,266,213,53,0.3798135122398847,0.3422508578741258,29.264399302094205,25.396001248899136,-0.0432478481800358,17,2008-05;2008-09;2008-11;2009-01;2009-04;2009-11;2009-12;2015-08;2017-02;2020-04;2020-10;2020-11;2020-12;2021-01;2021-03;2021-04;2021-05,0.7761844332955367,-4.4012015981390595,7.388198218764088,-0.595707027318401,0.5518891578305336,2.848139674718868,1.1177959752454218,2.54799600087443,0.011410388451572828,0.3684483636955758,1.018937895242672,0.361600412955321,0.7179443386418702,financial_crisis_2008_2009,-3.426572328554405,1.0805710617548694,-3.1710754154285623,0.0017008672706004813,-0.00018257649882880145,0.00022121059966047138,-0.8253514935949358,0.40992869500497875,-30.309319196327365,3.8774369313990595,-7.816843892646149,1.3500311979441904e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
