target,model,lag_months,window_months,n_predictions,rolling_rmse,rolling_mae,rolling_r2,directional_accuracy,sign_accuracy,target_family,baseline_gm2_rmse_same_lag,baseline_gm2_mae_same_lag,rmse_improvement_vs_same_lag_gm2,mae_improvement_vs_same_lag_gm2
WTI_YoY,ci_diagnostic,5,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,31.627711770995013,22.295410982989154,-0.14067351001736536,-0.17193144629612664
WTI_YoY,gm2_plus_ci,5,60,202,32.678579406488595,21.609757930328293,0.317606921657409,0.5920398009950248,0.6732673267326733,oil_yoy_baseline,31.627711770995013,22.295410982989154,-0.03322616707470143,0.030753102204933436
WTI_YoY,gm2_only,6,60,201,31.808818932463158,22.637365352825757,0.35321369961526894,0.48,0.6716417910447762,oil_yoy_baseline,31.808818932463158,22.637365352825757,0.0,0.0
WTI_YoY,ci_diagnostic,6,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,31.808818932463158,22.637365352825757,-0.134178954466599,-0.1542285434642886
WTI_YoY,gm2_plus_ci,6,60,201,32.28786509065595,22.157115133328144,0.3335855821442123,0.575,0.6915422885572139,oil_yoy_baseline,31.808818932463158,22.637365352825757,-0.015060168037358034,0.02121493433588395
WTI_YoY,gm2_only,7,60,200,32.47476766070555,23.358301987904095,0.3290318150408087,0.49748743718592964,0.67,oil_yoy_baseline,32.47476766070555,23.358301987904095,0.0,0.0
WTI_YoY,ci_diagnostic,7,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,32.47476766070555,23.358301987904095,-0.11092074242278387,-0.11860413708974027
WTI_YoY,gm2_plus_ci,7,60,200,32.42504183043737,22.73994691497088,0.3310850341040874,0.5577889447236181,0.665,oil_yoy_baseline,32.47476766070555,23.358301987904095,0.0015312143504062148,0.026472603755762134
WTI_YoY,gm2_only,8,60,199,33.19880296820155,23.583188870650755,0.30049448163577064,0.5303030303030303,0.6582914572864321,oil_yoy_baseline,33.19880296820155,23.583188870650755,0.0,0.0
WTI_YoY,ci_diagnostic,8,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,33.19880296820155,23.583188870650755,-0.08669258449449417,-0.10793724217585125
WTI_YoY,gm2_plus_ci,8,60,199,32.6857491355619,22.847725663211286,0.32194771857649074,0.5505050505050505,0.6733668341708543,oil_yoy_baseline,33.19880296820155,23.583188870650755,0.015453985890125671,0.031185910076594953
WTI_YoY,gm2_only,9,60,198,33.905946563681596,24.056207653409416,0.2612688846052287,0.5126903553299492,0.6363636363636364,oil_yoy_baseline,33.905946563681596,24.056207653409416,0.0,0.0
WTI_YoY,ci_diagnostic,9,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,33.905946563681596,24.056207653409416,-0.06402848632700439,-0.0861517997978323
WTI_YoY,gm2_plus_ci,9,60,198,33.00632888764955,22.917609593895705,0.29994994973969136,0.5888324873096447,0.702020202020202,oil_yoy_baseline,33.905946563681596,24.056207653409416,0.026532740336341783,0.04733073790840599
WTI_YoY,gm2_only,10,60,197,34.4091382947976,24.464485877503993,0.22667004397198964,0.5,0.6142131979695431,oil_yoy_baseline,34.4091382947976,24.464485877503993,0.0,0.0
WTI_YoY,ci_diagnostic,10,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,34.4091382947976,24.464485877503993,-0.0484683658902605,-0.0680254377668052
WTI_YoY,gm2_plus_ci,10,60,197,33.243353642222274,22.525811901984696,0.2781833439258877,0.576530612244898,0.7106598984771574,oil_yoy_baseline,34.4091382947976,24.464485877503993,0.03388008855634678,0.07924441924618493
WTI_YoY,gm2_only,11,60,196,34.94822602915419,24.73732909410487,0.18499611538856753,0.5333333333333333,0.6122448979591837,oil_yoy_baseline,34.94822602915419,24.73732909410487,0.0,0.0
WTI_YoY,ci_diagnostic,11,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,34.94822602915419,24.73732909410487,-0.03229540090368782,-0.056245528353654456
WTI_YoY,gm2_plus_ci,11,60,196,33.82527854454944,22.722862260651198,0.23652965929482128,0.5538461538461539,0.7091836734693877,oil_yoy_baseline,34.94822602915419,24.73732909410487,0.032131744932288576,0.08143429008808137
WTI_YoY,gm2_only,12,60,195,35.71075207251463,25.33475342439722,0.1417371459841298,0.5412371134020618,0.5794871794871795,oil_yoy_baseline,35.71075207251463,25.33475342439722,0.0,0.0
WTI_YoY,ci_diagnostic,12,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,35.71075207251463,25.33475342439722,-0.010252960407563096,-0.03133797283770859
WTI_YoY,gm2_plus_ci,12,60,195,34.4885782899782,23.243185418118763,0.19947867180168277,0.5927835051546392,0.6820512820512821,oil_yoy_baseline,35.71075207251463,25.33475342439722,0.034224252125933136,0.08255726713583443
WTI_YoY,gm2_only,13,60,194,36.49784811705325,25.78479391238016,0.09535124788433169,0.5181347150259067,0.5927835051546392,oil_yoy_baseline,36.49784811705325,25.78479391238016,0.0,0.0
WTI_YoY,ci_diagnostic,13,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,36.49784811705325,25.78479391238016,0.011533696892615988,-0.013337292043111815
WTI_YoY,gm2_plus_ci,13,60,194,35.08674263850128,23.322771345579923,0.1639513076041721,0.5699481865284974,0.6649484536082474,oil_yoy_baseline,36.49784811705325,25.78479391238016,0.038662703456553905,0.09548350765053566
WTI_YoY,gm2_only,14,60,193,37.36876136615435,26.241760873546212,0.05532974615494457,0.5416666666666666,0.5751295336787565,oil_yoy_baseline,37.36876136615435,26.241760873546212,0.0,0.0
WTI_YoY,ci_diagnostic,14,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,37.36876136615435,26.241760873546212,0.03457081046539582,0.00430869083176382
WTI_YoY,gm2_plus_ci,14,60,193,35.77431768517058,23.792920427455545,0.134223978880595,0.625,0.6683937823834197,oil_yoy_baseline,37.36876136615435,26.241760873546212,0.0426678226061807,0.09331844985140816
WTI_YoY,gm2_only,15,60,192,37.75876164430672,26.57019730012861,0.04048465958761727,0.5445026178010471,0.5520833333333334,oil_yoy_baseline,37.75876164430672,26.57019730012861,0.0,0.0
WTI_YoY,ci_diagnostic,15,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,37.75876164430672,26.57019730012861,0.04454247362537356,0.016616514212540155
WTI_YoY,gm2_plus_ci,15,60,192,36.029914812195315,24.1645913691917,0.1263390831054937,0.612565445026178,0.6510416666666666,oil_yoy_baseline,37.75876164430672,26.57019730012861,0.0457866401551356,0.09053775189412175
WTI_YoY,gm2_only,16,60,191,37.97620653066526,26.443634246309095,0.033852996511401834,0.4842105263157895,0.5549738219895288,oil_yoy_baseline,37.97620653066526,26.443634246309095,0.0,0.0
WTI_YoY,ci_diagnostic,16,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,37.97620653066526,26.443634246309095,0.050013250520247854,0.011909898779969253
WTI_YoY,gm2_plus_ci,16,60,191,36.04078373526787,23.985371799888124,0.12982119082625787,0.5684210526315789,0.6492146596858639,oil_yoy_baseline,37.97620653066526,26.443634246309095,0.05096408968164209,0.09296235243323583
WTI_YoY,gm2_only,17,60,190,38.0842386698475,26.207434371548583,0.03341841891357422,0.41798941798941797,0.5421052631578948,oil_yoy_baseline,38.0842386698475,26.207434371548583,0.0,0.0
WTI_YoY,ci_diagnostic,17,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,38.0842386698475,26.207434371548583,0.05270804249523717,0.003004534185652336
WTI_YoY,gm2_plus_ci,17,60,190,36.05334334695076,23.953764387723517,0.13375837708844285,0.5925925925925926,0.6368421052631579,oil_yoy_baseline,38.0842386698475,26.207434371548583,0.053326399419523225,0.0859935372487932
WTI_YoY,gm2_only,18,60,189,38.205824382387924,26.502563605296533,0.03232918621595138,0.526595744680851,0.5238095238095238,oil_yoy_baseline,38.205824382387924,26.502563605296533,0.0,0.0
WTI_YoY,ci_diagnostic,18,60,407,36.076892999638424,26.128693239061025,0.08942964585001323,0.5812807881773399,0.628992628992629,oil_yoy_baseline,38.205824382387924,26.502563605296533,0.05572269194984029,0.014106951003064092
WTI_YoY,gm2_plus_ci,18,60,189,36.17795482227698,24.68528210443554,0.13232613490205514,0.574468085106383,0.6349206349206349,oil_yoy_baseline,38.205824382387924,26.502563605296533,0.053077497813284934,0.06857002695761136
Brent_YoY,gm2_only,0,60,206,38.85990672174036,26.82188640771367,0.0837282906944069,0.5121951219512195,0.587378640776699,oil_yoy_baseline,38.85990672174036,26.82188640771367,0.0,0.0
Brent_YoY,ci_diagnostic,0,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,38.85990672174036,26.82188640771367,0.01676646863638079,-0.0633633453781243
Brent_YoY,gm2_plus_ci,0,60,206,36.688687933948074,25.732794702875314,0.18325754456351917,0.5560975609756098,0.5825242718446602,oil_yoy_baseline,38.85990672174036,26.82188640771367,0.055872979915764585,0.04060459015757915
Brent_YoY,gm2_only,1,60,206,37.2593277054821,26.106696351569983,0.1487128725001231,0.5024390243902439,0.5776699029126213,oil_yoy_baseline,37.2593277054821,26.106696351569983,0.0,0.0
Brent_YoY,ci_diagnostic,1,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,37.2593277054821,26.106696351569983,-0.025471087844021422,-0.09249406649429434
Brent_YoY,gm2_plus_ci,1,60,206,35.595717871128564,24.76868412093069,0.22303483192245488,0.5609756097560976,0.5825242718446602,oil_yoy_baseline,37.2593277054821,26.106696351569983,0.04464948609657183,0.05125168702392439
Brent_YoY,gm2_only,2,60,205,35.474904393434244,25.287691384554876,0.22348553794813775,0.5294117647058824,0.6195121951219512,oil_yoy_baseline,35.474904393434244,25.287691384554876,0.0,0.0
Brent_YoY,ci_diagnostic,2,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,35.474904393434244,25.287691384554876,-0.07705331325852101,-0.12787721212378653
Brent_YoY,gm2_plus_ci,2,60,205,34.361985006241625,24.15010504355719,0.27144294308389416,0.5833333333333334,0.5707317073170731,oil_yoy_baseline,35.474904393434244,25.287691384554876,0.031372019353450326,0.0449857728686335
Brent_YoY,gm2_only,3,60,204,33.78426290781898,24.018639299948603,0.2925031457016636,0.5615763546798029,0.6372549019607843,oil_yoy_baseline,33.78426290781898,24.018639299948603,0.0,0.0
Brent_YoY,ci_diagnostic,3,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,33.78426290781898,24.018639299948603,-0.13095151487335635,-0.1874698855200961
Brent_YoY,gm2_plus_ci,3,60,204,33.24710882355265,23.618273958639904,0.31482203644340867,0.5862068965517241,0.5735294117647058,oil_yoy_baseline,33.78426290781898,24.018639299948603,0.015899535405936246,0.016668943494628195
Brent_YoY,gm2_only,4,60,203,32.618836038275646,23.36430966452353,0.3365600969600071,0.5495049504950495,0.645320197044335,oil_yoy_baseline,32.618836038275646,23.36430966452353,0.0,0.0
Brent_YoY,ci_diagnostic,4,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,32.618836038275646,23.36430966452353,-0.1713588820166084,-0.22072559683479465
Brent_YoY,gm2_plus_ci,4,60,203,32.99228742219862,23.266784462980954,0.3212817553280245,0.6138613861386139,0.6108374384236454,oil_yoy_baseline,32.618836038275646,23.36430966452353,-0.011448948806289726,0.0041741101253532885
Brent_YoY,gm2_only,5,60,202,32.35847677178564,23.98950921363625,0.34638220965180055,0.4975124378109453,0.6584158415841584,oil_yoy_baseline,32.35847677178564,23.98950921363625,0.0,0.0
Brent_YoY,ci_diagnostic,5,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,32.35847677178564,23.98950921363625,-0.18078374281797696,-0.1889118116533268
Brent_YoY,gm2_plus_ci,5,60,202,33.008814900227506,23.58910238829552,0.31984547795629636,0.582089552238806,0.6584158415841584,oil_yoy_baseline,32.35847677178564,23.98950921363625,-0.020097921574878226,0.01669091358955896
Brent_YoY,gm2_only,6,60,201,32.83867746036715,25.184478362492847,0.32701119681933555,0.49,0.6467661691542289,oil_yoy_baseline,32.83867746036715,25.184478362492847,0.0,0.0
Brent_YoY,ci_diagnostic,6,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,32.83867746036715,25.184478362492847,-0.16351711668629512,-0.13249956776294733
Brent_YoY,gm2_plus_ci,6,60,201,32.93175422368641,24.04769494539987,0.32319079988858934,0.58,0.6417910447761194,oil_yoy_baseline,32.83867746036715,25.184478362492847,-0.002834363942689047,0.04513825542584935
Brent_YoY,gm2_only,7,60,200,33.60810611558574,26.07741373836463,0.29850474560986884,0.5577889447236181,0.64,oil_yoy_baseline,33.60810611558574,26.07741373836463,0.0,0.0
Brent_YoY,ci_diagnostic,7,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,33.60810611558574,26.07741373836463,-0.13687939400900986,-0.0937208400347713
Brent_YoY,gm2_plus_ci,7,60,200,33.099794580977886,24.48682926727889,0.31956404390458426,0.5778894472361809,0.645,oil_yoy_baseline,33.60810611558574,26.07741373836463,0.015124670603563898,0.060994717000854314
Brent_YoY,gm2_only,8,60,199,34.304022077679925,26.158801072296914,0.2696059766491524,0.5909090909090909,0.6381909547738693,oil_yoy_baseline,34.304022077679925,26.158801072296914,0.0,0.0
Brent_YoY,ci_diagnostic,8,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,34.304022077679925,26.158801072296914,-0.11381584433325297,-0.09031796912373104
Brent_YoY,gm2_plus_ci,8,60,199,33.185291892728166,24.46862105634944,0.3164686968507163,0.5707070707070707,0.6532663316582915,oil_yoy_baseline,34.304022077679925,26.158801072296914,0.03261221621238593,0.06461228904475413
Brent_YoY,gm2_only,9,60,198,34.92222163809402,26.34986008161789,0.23224456320179432,0.5482233502538071,0.6161616161616161,oil_yoy_baseline,34.92222163809402,26.34986008161789,0.0,0.0
Brent_YoY,ci_diagnostic,9,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,34.92222163809402,26.34986008161789,-0.09409887235808012,-0.0824122318492108
Brent_YoY,gm2_plus_ci,9,60,198,33.40416355002105,24.542568471334874,0.2975419809354308,0.6040609137055838,0.696969696969697,oil_yoy_baseline,34.92222163809402,26.34986008161789,0.04346968826339027,0.06858828110225199
Brent_YoY,gm2_only,10,60,197,35.519949266292414,26.78624321571632,0.19816423618668744,0.5102040816326531,0.5989847715736041,oil_yoy_baseline,35.519949266292414,26.78624321571632,0.0,0.0
Brent_YoY,ci_diagnostic,10,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,35.519949266292414,26.78624321571632,-0.07568744054306525,-0.06477831288876126
Brent_YoY,gm2_plus_ci,10,60,197,33.80175474758837,24.572552487974168,0.27386187067683354,0.5714285714285714,0.6954314720812182,oil_yoy_baseline,35.519949266292414,26.78624321571632,0.04837266252332661,0.0826428219110364
Brent_YoY,gm2_only,11,60,196,36.249847263009585,27.299843088787235,0.15846180447171554,0.5076923076923077,0.5969387755102041,oil_yoy_baseline,36.249847263009585,27.299843088787235,0.0,0.0
Brent_YoY,ci_diagnostic,11,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,36.249847263009585,27.299843088787235,-0.05402825665051998,-0.044746329387253675
Brent_YoY,gm2_plus_ci,11,60,196,34.694306293472046,25.392716089708365,0.2291357822737199,0.5538461538461539,0.6887755102040817,oil_yoy_baseline,36.249847263009585,27.299843088787235,0.04291165582716424,0.06985853335773115
Brent_YoY,gm2_only,12,60,195,37.0149753093969,27.779483800560065,0.11590167854296407,0.5257731958762887,0.5641025641025641,oil_yoy_baseline,37.0149753093969,27.779483800560065,0.0,0.0
Brent_YoY,ci_diagnostic,12,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,37.0149753093969,27.779483800560065,-0.032240680835406384,-0.026707733830656187
Brent_YoY,gm2_plus_ci,12,60,195,35.52446643500774,25.795935268149535,0.18566937967650876,0.6134020618556701,0.6461538461538462,oil_yoy_baseline,37.0149753093969,27.779483800560065,0.040267725749658194,0.07140336179934849
Brent_YoY,gm2_only,13,60,194,37.76531633900332,28.176301493423658,0.07259601384341341,0.5181347150259067,0.5618556701030928,oil_yoy_baseline,37.76531633900332,28.176301493423658,0.0,0.0
Brent_YoY,ci_diagnostic,13,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,37.76531633900332,28.176301493423658,-0.01173158385586526,-0.01224821385856264
Brent_YoY,gm2_plus_ci,13,60,194,36.216891469077694,26.001413445607195,0.1470863836152816,0.5958549222797928,0.6288659793814433,oil_yoy_baseline,37.76531633900332,28.176301493423658,0.041001241880938274,0.07718855678500179
Brent_YoY,gm2_only,14,60,193,38.48543178486005,28.629720560562955,0.03971353356563345,0.5208333333333334,0.5699481865284974,oil_yoy_baseline,38.48543178486005,28.629720560562955,0.0,0.0
Brent_YoY,ci_diagnostic,14,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,38.48543178486005,28.629720560562955,0.007199307829811818,0.0037831211267112855
Brent_YoY,gm2_plus_ci,14,60,193,36.92137037402808,26.629254029264896,0.11618024376704894,0.6197916666666666,0.616580310880829,oil_yoy_baseline,38.48543178486005,28.629720560562955,0.04064034982315727,0.0698737707574301
Brent_YoY,gm2_only,15,60,192,38.671140083967536,28.60639177933034,0.035430163626720135,0.5392670157068062,0.5416666666666666,oil_yoy_baseline,38.671140083967536,28.60639177933034,0.0,0.0
Brent_YoY,ci_diagnostic,15,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,38.671140083967536,28.60639177933034,0.011966980246382255,0.0029706969032457817
Brent_YoY,gm2_plus_ci,15,60,192,37.051489799252046,26.941403256013825,0.11453566097909929,0.612565445026178,0.5833333333333334,oil_yoy_baseline,38.671140083967536,28.60639177933034,0.041882661881669545,0.05820337413261467
Brent_YoY,gm2_only,16,60,191,38.76505162805692,28.56686775334708,0.035419314696771065,0.4631578947368421,0.5392670157068062,oil_yoy_baseline,38.76505162805692,28.56686775334708,0.0,0.0
Brent_YoY,ci_diagnostic,16,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,38.76505162805692,28.56686775334708,0.014360571963649708,0.001591245280410707
Brent_YoY,gm2_plus_ci,16,60,191,36.94136685425585,26.752904529041732,0.12404106050501817,0.5789473684210527,0.5916230366492147,oil_yoy_baseline,38.76505162805692,28.56686775334708,0.04704455939589543,0.0634988490851543
Brent_YoY,gm2_only,17,60,190,38.74827042295124,28.359099243300903,0.041299641293512046,0.43915343915343913,0.531578947368421,oil_yoy_baseline,38.74827042295124,28.359099243300903,0.0,0.0
Brent_YoY,ci_diagnostic,17,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,38.74827042295124,28.359099243300903,0.013933708590869771,-0.005723440479016174
Brent_YoY,gm2_plus_ci,17,60,190,36.758664670782174,26.602602994676474,0.13722470932348985,0.5873015873015873,0.6,oil_yoy_baseline,38.74827042295124,28.359099243300903,0.05134695640480991,0.06193766006299922
Brent_YoY,gm2_only,18,60,189,38.78011837989088,28.36446912664634,0.04454583390949762,0.526595744680851,0.5079365079365079,oil_yoy_baseline,38.78011837989088,28.36446912664634,0.0,0.0
Brent_YoY,ci_diagnostic,18,60,398,38.208363314477616,28.52141085985845,0.062422902112219125,0.5541561712846348,0.6256281407035176,oil_yoy_baseline,38.78011837989088,28.36446912664634,0.014743510058745532,-0.005533039681136582
Brent_YoY,gm2_plus_ci,18,60,189,36.72048685846681,26.890899267657996,0.14334005929498317,0.601063829787234,0.6137566137566137,oil_yoy_baseline,38.78011837989088,28.36446912664634,0.05311050113998805,0.051951258188859734
WTI,gm2_only,0,60,206,20.034795476954205,15.715961798719619,0.03074292546968127,0.5219512195121951,1.0,price_level,20.034795476954205,15.715961798719619,0.0,0.0
WTI,ci_diagnostic,0,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,20.034795476954205,15.715961798719619,0.13459184853125214,0.24563531376219055
WTI,gm2_plus_ci,0,60,206,18.763661062668877,15.329842424473018,0.1498328661053978,0.5902439024390244,0.9951456310679612,price_level,20.034795476954205,15.715961798719619,0.06344633843392607,0.024568612420402924
WTI,gm2_only,1,60,206,20.238870034173104,16.113659152438036,0.0073497481999387215,0.5073170731707317,1.0,price_level,20.238870034173104,16.113659152438036,0.0,0.0
WTI,ci_diagnostic,1,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,20.238870034173104,16.113659152438036,0.143318016791951,0.26425360751020055
WTI,gm2_plus_ci,1,60,206,18.835102943492444,15.261855417790795,0.14027465442306353,0.5609756097560976,0.9951456310679612,price_level,20.238870034173104,16.113659152438036,0.06935995380722415,0.052862216247037914
WTI,gm2_only,2,60,205,20.34648191264953,16.3775993083972,-0.00032916992787379584,0.5,1.0,price_level,20.34648191264953,16.3775993083972,0.0,0.0
WTI,ci_diagnostic,2,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,20.34648191264953,16.3775993083972,0.1478489798284951,0.27611084091318067
WTI,gm2_plus_ci,2,60,205,18.887606365069725,15.100433633326203,0.13797844426217887,0.5637254901960784,0.9951219512195122,price_level,20.34648191264953,16.3775993083972,0.07170161179917856,0.07798247172991733
WTI,gm2_only,3,60,204,20.285547807304024,16.445166379360312,0.010439720416045684,0.4433497536945813,1.0,price_level,20.285547807304024,16.445166379360312,0.0,0.0
WTI,ci_diagnostic,3,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,20.285547807304024,16.445166379360312,0.14528927276380765,0.27908503217723696
WTI,gm2_plus_ci,3,60,204,19.00752207048312,14.998486710838828,0.131200062453822,0.5763546798029556,0.9950980392156863,price_level,20.285547807304024,16.445166379360312,0.0630017857521569,0.08796990162028133
WTI,gm2_only,4,60,203,20.115221471424135,16.263556351069862,0.031051508311445875,0.4504950495049505,1.0,price_level,20.115221471424135,16.263556351069862,0.0,0.0
WTI,ci_diagnostic,4,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,20.115221471424135,16.263556351069862,0.1380519800193958,0.27103480104235433
WTI,gm2_plus_ci,4,60,203,19.190867189660672,15.026865861526113,0.1180575358886552,0.5891089108910891,0.9950738916256158,price_level,20.115221471424135,16.263556351069862,0.0459529756148402,0.07604059424938728
WTI,gm2_only,5,60,202,19.871701777831912,15.95088566293637,0.05901755049252788,0.4925373134328358,1.0,price_level,19.871701777831912,15.95088566293637,0.0,0.0
WTI,ci_diagnostic,5,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.871701777831912,15.95088566293637,0.127489154547032,0.25674555998077075
WTI,gm2_plus_ci,5,60,202,19.100274601154876,14.877852944374876,0.13065807664138995,0.582089552238806,0.995049504950495,price_level,19.871701777831912,15.95088566293637,0.03882038817317651,0.06727104320325004
WTI,gm2_only,6,60,201,19.69262994439083,15.755031937357167,0.08039969577724948,0.5,1.0,price_level,19.69262994439083,15.755031937357167,0.0,0.0
WTI,ci_diagnostic,6,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.69262994439083,15.755031937357167,0.11955511438918123,0.24750602611566394
WTI,gm2_plus_ci,6,60,201,18.973949465667744,15.015917734918448,0.14629633553634935,0.585,0.9950248756218906,price_level,19.69262994439083,15.755031937357167,0.03649489584441173,0.046912897757203906
WTI,gm2_only,7,60,200,19.544827122912746,15.547308260532581,0.09851507507133928,0.457286432160804,1.0,price_level,19.544827122912746,15.547308260532581,0.0,0.0
WTI,ci_diagnostic,7,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.544827122912746,15.547308260532581,0.11289697218966945,0.23745214331973338
WTI,gm2_plus_ci,7,60,200,18.805686165088495,14.911694223245082,0.16541001240584363,0.5527638190954773,0.995,price_level,19.544827122912746,15.547308260532581,0.03781772809633823,0.04088257765500344
WTI,gm2_only,8,60,199,19.448632283134874,15.39649727852844,0.11145606574591271,0.5454545454545454,1.0,price_level,19.448632283134874,15.39649727852844,0.0,0.0
WTI,ci_diagnostic,8,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.448632283134874,15.39649727852844,0.10850927374463896,0.2299828735883977
WTI,gm2_plus_ci,8,60,199,18.745510840110082,14.99750895203134,0.17454132469834915,0.5656565656565656,0.9949748743718593,price_level,19.448632283134874,15.39649727852844,0.03615274497397496,0.025914227066017002
WTI,gm2_only,9,60,198,19.445766946493844,15.296592879841613,0.1161176925567684,0.49238578680203043,1.0,price_level,19.445766946493844,15.296592879841613,0.0,0.0
WTI,ci_diagnostic,9,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.445766946493844,15.296592879841613,0.10837791245402459,0.22495377340922723
WTI,gm2_plus_ci,9,60,198,18.761100977998044,15.058268130474264,0.17726318774712724,0.5532994923857868,0.9949494949494949,price_level,19.445766946493844,15.296592879841613,0.03520899794694125,0.015580250532876622
WTI,gm2_only,10,60,197,19.464076434894334,15.180440673335,0.11850492093002485,0.5561224489795918,1.0,price_level,19.464076434894334,15.180440673335,0.0,0.0
WTI,ci_diagnostic,10,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.464076434894334,15.180440673335,0.10921664448038865,0.2190235549590295
WTI,gm2_plus_ci,10,60,197,18.683510076955216,14.903736009198283,0.1877883198861302,0.5561224489795918,0.9949238578680203,price_level,19.464076434894334,15.180440673335,0.04010292296940192,0.018227709596254197
WTI,gm2_only,11,60,196,19.404786583343338,15.130957073912889,0.12811122053655355,0.49230769230769234,1.0,price_level,19.404786583343338,15.130957073912889,0.0,0.0
WTI,ci_diagnostic,11,60,407,17.33827531876537,11.855566591216524,0.6402262514808634,0.5369458128078818,0.9975429975429976,price_level,19.404786583343338,15.130957073912889,0.10649492359538851,0.2164694848248184
WTI,gm2_plus_ci,11,60,196,18.594930232390713,14.66532442717323,0.1993689040236346,0.5846153846153846,0.9948979591836735,price_level,19.404786583343338,15.130957073912889,0.04173487543778445,0.030773509201374345
